GeoFIPS,GeoName,GDP,year
31147,"Richardson, NE",371981,2024
31149,"Rock, NE",99010,2024
31151,"Saline, NE",1022202,2024
31153,"Sarpy, NE",10468075,2024
31155,"Saunders, NE",814141,2024
31157,"Scotts Bluff, NE",1818233,2024
31159,"Seward, NE",841627,2024
31161,"Sheridan, NE",340209,2024
31163,"Sherman, NE",116081,2024
31165,"Sioux, NE",96933,2024
31167,"Stanton, NE",405338,2024
31169,"Thayer, NE",387858,2024
31171,"Thomas, NE",38698,2024
31173,"Thurston, NE",469450,2024
31175,"Valley, NE",286432,2024
31177,"Washington, NE",1488411,2024
31179,"Wayne, NE",624883,2024
31181,"Webster, NE",278916,2024
31183,"Wheeler, NE",72363,2024
31185,"York, NE",929392,2024
32001,"Churchill, NV",1242460,2024
32003,"Clark, NV",152128224,2024
32005,"Douglas, NV",3112053,2024
32007,"Elko, NV",3025972,2024
32009,"Esmeralda, NV",32472,2024
32011,"Eureka, NV",844798,2024
32013,"Humboldt, NV",1328417,2024
32015,"Lander, NV",610699,2024
32017,"Lincoln, NV",196520,2024
32019,"Lyon, NV",1761010,2024
32021,"Mineral, NV",179568,2024
32023,"Nye, NV",2029210,2024
32027,"Pershing, NV",401299,2024
32029,"Storey, NV",1904842,2024
32031,"Washoe, NV",33777549,2024
32033,"White Pine, NV",918978,2024
32510,"Carson City (Independent City), NV",4161999,2024
33001,"Belknap, NH",3313957,2024
33003,"Carroll, NH",2624043,2024
33005,"Cheshire, NH",4056687,2024
33007,"Coos, NH",1404401,2024
33009,"Grafton, NH",7900309,2024
33011,"Hillsborough, NH",30826638,2024
33013,"Merrimack, NH",10732797,2024
33015,"Rockingham, NH",25954423,2024
33017,"Strafford, NH",6461716,2024
33019,"Sullivan, NH",1651624,2024
34001,"Atlantic, NJ",15115117,2024
34003,"Bergen, NJ",83504631,2024
34005,"Burlington, NJ",32395824,2024
34007,"Camden, NJ",27237865,2024
34009,"Cape May, NJ",5971611,2024
34011,"Cumberland, NJ",6496332,2024
34013,"Essex, NJ",60969249,2024
34015,"Gloucester, NJ",14722428,2024
34017,"Hudson, NJ",52089910,2024
34019,"Hunterdon, NJ",7859018,2024
34021,"Mercer, NJ",46589728,2024
34023,"Middlesex, NJ",70024451,2024
34025,"Monmouth, NJ",41972064,2024
34027,"Morris, NJ",60717582,2024
34029,"Ocean, NJ",24596867,2024
34031,"Passaic, NJ",22769061,2024
34033,"Salem, NJ",5665107,2024
34035,"Somerset, NJ",45797704,2024
34037,"Sussex, NJ",5258445,2024
34039,"Union, NJ",41396980,2024
34041,"Warren, NJ",4872358,2024
35001,"Bernalillo, NM",43535686,2024
35003,"Catron, NM",112712,2024
35005,"Chaves, NM",2241622,2024
35006,"Cibola, NM",671301,2024
35007,"Colfax, NM",475977,2024
35009,"Curry, NM",3355148,2024
35011,"De Baca, NM",84507,2024
35013,"Doña Ana, NM",8900673,2024
35015,"Eddy, NM",9816999,2024
35017,"Grant, NM",1015892,2024
35019,"Guadalupe, NM",216068,2024
35021,"Harding, NM",36926,2024
35023,"Hidalgo, NM",198666,2024
35025,"Lea, NM",11439564,2024
35027,"Lincoln, NM",685847,2024
35028,"Los Alamos, NM",3273176,2024
35029,"Luna, NM",957125,2024
35031,"McKinley, NM",2229863,2024
35033,"Mora, NM",126704,2024
35035,"Otero, NM",2963903,2024
35037,"Quay, NM",266508,2024
35039,"Rio Arriba, NM",1079901,2024
35041,"Roosevelt, NM",738494,2024
35043,"Sandoval, NM",4835066,2024
35045,"San Juan, NM",5511398,2024
35047,"San Miguel, NM",783248,2024
35049,"Santa Fe, NM",7873444,2024
35051,"Sierra, NM",325248,2024
35053,"Socorro, NM",521775,2024
35055,"Taos, NM",1171147,2024
35057,"Torrance, NM",683132,2024
35059,"Union, NM",137032,2024
35061,"Valencia, NM",1844320,2024
36001,"Albany, NY",36723564,2024
36003,"Allegany, NY",1526380,2024
36005,"Bronx, NY",45350508,2024
36007,"Broome, NY",9514748,2024
36009,"Cattaraugus, NY",2990123,2024
36011,"Cayuga, NY",3129766,2024
36013,"Chautauqua, NY",4849681,2024
36015,"Chemung, NY",3687874,2024
36017,"Chenango, NY",2418774,2024
36019,"Clinton, NY",3779778,2024
36021,"Columbia, NY",2640476,2024
36023,"Cortland, NY",1789191,2024
36025,"Delaware, NY",2493037,2024
36027,"Dutchess, NY",15975373,2024
36029,"Erie, NY",63227371,2024
36031,"Essex, NY",1787554,2024
36033,"Franklin, NY",2118625,2024
36035,"Fulton, NY",1879185,2024
36037,"Genesee, NY",2654510,2024
36039,"Greene, NY",2804271,2024
36041,"Hamilton, NY",229340,2024
36043,"Herkimer, NY",1782339,2024
36045,"Jefferson, NY",6422740,2024
36047,"Kings, NY",114696036,2024
36049,"Lewis, NY",1302122,2024
36051,"Livingston, NY",2359491,2024
36053,"Madison, NY",2400880,2024
36055,"Monroe, NY",51582543,2024
36057,"Montgomery, NY",2014941,2024
36059,"Nassau, NY",100702886,2024
36061,"New York, NY",813692135,2024
36063,"Niagara, NY",10529258,2024
36065,"Oneida, NY",11610804,2024
36067,"Onondaga, NY",33314361,2024
36069,"Ontario, NY",6879195,2024
36071,"Orange, NY",21475920,2024
36073,"Orleans, NY",1457001,2024
36075,"Oswego, NY",7214978,2024
36077,"Otsego, NY",2745800,2024
36079,"Putnam, NY",4279953,2024
36081,"Queens, NY",111143768,2024
36083,"Rensselaer, NY",12484495,2024
36085,"Richmond, NY",18158675,2024
36087,"Rockland, NY",19026544,2024
36089,"St. Lawrence, NY",5150706,2024
36091,"Saratoga, NY",13000396,2024
36093,"Schenectady, NY",9803339,2024
36095,"Schoharie, NY",1011100,2024
36097,"Schuyler, NY",545491,2024
36099,"Seneca, NY",1598581,2024
36101,"Steuben, NY",4719141,2024
36103,"Suffolk, NY",108243017,2024
36105,"Sullivan, NY",3482973,2024
36107,"Tioga, NY",1625185,2024
36109,"Tompkins, NY",6427486,2024
36111,"Ulster, NY",8098702,2024
36113,"Warren, NY",5388815,2024
36115,"Washington, NY",2006852,2024
36117,"Wayne, NY",3975009,2024
36119,"Westchester, NY",93324101,2024
36121,"Wyoming, NY",1820761,2024
36123,"Yates, NY",1044388,2024
37001,"Alamance, NC",7006266,2024
37003,"Alexander, NC",897189,2024
37005,"Alleghany, NC",321000,2024
37007,"Anson, NC",892779,2024
37009,"Ashe, NC",824236,2024
37011,"Avery, NC",673947,2024
37013,"Beaufort, NC",1855657,2024
37015,"Bertie, NC",634238,2024
37017,"Bladen, NC",1461064,2024
37019,"Brunswick, NC",6212981,2024
37021,"Buncombe, NC",16397012,2024
37023,"Burke, NC",2885235,2024
37025,"Cabarrus, NC",9911947,2024
37027,"Caldwell, NC",2507601,2024
37029,"Camden, NC",171803,2024
37031,"Carteret, NC",2867261,2024
37033,"Caswell, NC",392772,2024
37035,"Catawba, NC",9470715,2024
37037,"Chatham, NC",2215972,2024
37039,"Cherokee, NC",903883,2024
37041,"Chowan, NC",558928,2024
37043,"Clay, NC",247611,2024
37045,"Cleveland, NC",4718209,2024
37047,"Columbus, NC",1469282,2024
37049,"Craven, NC",5298573,2024
37051,"Cumberland, NC",18998586,2024
37053,"Currituck, NC",874078,2024
37055,"Dare, NC",2364034,2024
37057,"Davidson, NC",5406628,2024
37059,"Davie, NC",1485265,2024
37061,"Duplin, NC",2277548,2024
37063,"Durham, NC",44218779,2024
37065,"Edgecombe, NC",1544787,2024
37067,"Forsyth, NC",27212912,2024
37069,"Franklin, NC",2216290,2024
37071,"Gaston, NC",8814927,2024
37073,"Gates, NC",182839,2024
37075,"Graham, NC",248938,2024
37077,"Granville, NC",3801170,2024
37079,"Greene, NC",474073,2024
37081,"Guilford, NC",36907991,2024
37083,"Halifax, NC",1480473,2024
37085,"Harnett, NC",3024858,2024
37087,"Haywood, NC",2007941,2024
37089,"Henderson, NC",4950585,2024
37091,"Hertford, NC",886164,2024
37093,"Hoke, NC",1309579,2024
37095,"Hyde, NC",172947,2024
37097,"Iredell, NC",10800464,2024
37099,"Jackson, NC",1673931,2024
37101,"Johnston, NC",8957049,2024
37103,"Jones, NC",235356,2024
37105,"Lee, NC",3268826,2024
37107,"Lenoir, NC",2831565,2024
37109,"Lincoln, NC",3578575,2024
37111,"McDowell, NC",2183153,2024
37113,"Macon, NC",1824821,2024
37115,"Madison, NC",479847,2024
37117,"Martin, NC",628492,2024
37119,"Mecklenburg, NC",146152496,2024
37121,"Mitchell, NC",491519,2024
37123,"Montgomery, NC",1167411,2024
37125,"Moore, NC",4459182,2024
37127,"Nash, NC",5553352,2024
37129,"New Hanover, NC",16493616,2024
37131,"Northampton, NC",560233,2024
37133,"Onslow, NC",9687003,2024
37135,"Orange, NC",10391629,2024
37137,"Pamlico, NC",289603,2024
37139,"Pasquotank, NC",1704926,2024
37141,"Pender, NC",1906544,2024
37143,"Perquimans, NC",292972,2024
37145,"Person, NC",1697010,2024
37147,"Pitt, NC",9927193,2024
37149,"Polk, NC",562480,2024
37151,"Randolph, NC",4488759,2024
37153,"Richmond, NC",2045604,2024
37155,"Robeson, NC",3929644,2024
37157,"Rockingham, NC",2938806,2024
37159,"Rowan, NC",6080815,2024
37161,"Rutherford, NC",1921245,2024
37163,"Sampson, NC",1913823,2024
37165,"Scotland, NC",1233631,2024
37167,"Stanly, NC",2083474,2024
37169,"Stokes, NC",1379229,2024
37171,"Surry, NC",2685819,2024
37173,"Swain, NC",699590,2024
37175,"Transylvania, NC",1888571,2024
37177,"Tyrrell, NC",93785,2024
37179,"Union, NC",10026314,2024
37181,"Vance, NC",1285767,2024
37183,"Wake, NC",104113676,2024
37185,"Warren, NC",310686,2024
37187,"Washington, NC",271928,2024
37189,"Watauga, NC",2470872,2024
37191,"Wayne, NC",5216387,2024
37193,"Wilkes, NC",2535014,2024
37195,"Wilson, NC",3999260,2024
37197,"Yadkin, NC",1013218,2024
37199,"Yancey, NC",451727,2024
38001,"Adams, ND",129538,2024
38003,"Barnes, ND",631434,2024
38005,"Benson, ND",272280,2024
38007,"Billings, ND",175811,2024
38009,"Bottineau, ND",448932,2024
38011,"Bowman, ND",188893,2024
38013,"Burke, ND",232756,2024
38015,"Burleigh, ND",6093642,2024
38017,"Cass, ND",14875063,2024
38019,"Cavalier, ND",447622,2024
38021,"Dickey, ND",399168,2024
38023,"Divide, ND",229080,2024
38025,"Dunn, ND",1782576,2024
38027,"Eddy, ND",167862,2024
38029,"Emmons, ND",126660,2024
38031,"Foster, ND",229197,2024
38033,"Golden Valley, ND",88011,2024
38035,"Grand Forks, ND",4580307,2024
38037,"Grant, ND",73164,2024
38039,"Griggs, ND",155020,2024
38041,"Hettinger, ND",111641,2024
38043,"Kidder, ND",149903,2024
38045,"LaMoure, ND",251570,2024
38047,"Logan, ND",95064,2024
38049,"McHenry, ND",202209,2024
38051,"McIntosh, ND",108350,2024
38053,"McKenzie, ND",3508368,2024
38055,"McLean, ND",726600,2024
38057,"Mercer, ND",865831,2024
38059,"Morton, ND",1491229,2024
38061,"Mountrail, ND",1965732,2024
38063,"Nelson, ND",174321,2024
38065,"Oliver, ND",237634,2024
38067,"Pembina, ND",625465,2024
38069,"Pierce, ND",196931,2024
38071,"Ramsey, ND",669911,2024
38073,"Ransom, ND",296907,2024
38075,"Renville, ND",179002,2024
38077,"Richland, ND",1129589,2024
38079,"Rolette, ND",457396,2024
38081,"Sargent, ND",1273601,2024
38083,"Sheridan, ND",49193,2024
38085,"Sioux, ND",115706,2024
38087,"Slope, ND",35263,2024
38089,"Stark, ND",3006537,2024
38091,"Steele, ND",156149,2024
38093,"Stutsman, ND",1469482,2024
38095,"Towner, ND",219273,2024
38097,"Traill, ND",466680,2024
38099,"Walsh, ND",767284,2024
38101,"Ward, ND",3983560,2024
38103,"Wells, ND",327144,2024
38105,"Williams, ND",6692008,2024
39001,"Adams, OH",801060,2024
39003,"Allen, OH",8894463,2024
39005,"Ashland, OH",1853136,2024
39007,"Ashtabula, OH",3379299,2024
39009,"Athens, OH",2138534,2024
39011,"Auglaize, OH",2782323,2024
39013,"Belmont, OH",2755875,2024
39015,"Brown, OH",903674,2024
39017,"Butler, OH",23138601,2024
39019,"Carroll, OH",1561226,2024
39021,"Champaign, OH",1277591,2024
39023,"Clark, OH",4739064,2024
39025,"Clermont, OH",8072668,2024
39027,"Clinton, OH",2454287,2024
39029,"Columbiana, OH",3766695,2024
39031,"Coshocton, OH",1333448,2024
39033,"Crawford, OH",1318330,2024
39035,"Cuyahoga, OH",106977324,2024
39037,"Darke, OH",2540817,2024
39039,"Defiance, OH",1685567,2024
39041,"Delaware, OH",15418306,2024
39043,"Erie, OH",4101782,2024
39045,"Fairfield, OH",5194627,2024
39047,"Fayette, OH",1627110,2024
39049,"Franklin, OH",111942917,2024
39051,"Fulton, OH",2024730,2024
39053,"Gallia, OH",1812722,2024
39055,"Geauga, OH",4595806,2024
39057,"Greene, OH",11887764,2024
39059,"Guernsey, OH",3077774,2024
39061,"Hamilton, OH",84686542,2024
39063,"Hancock, OH",5625837,2024
39065,"Hardin, OH",1051471,2024
39067,"Harrison, OH",1286842,2024
39069,"Henry, OH",1212306,2024
39071,"Highland, OH",1393773,2024
39073,"Hocking, OH",634518,2024
39075,"Holmes, OH",2795104,2024
39077,"Huron, OH",2227477,2024
39079,"Jackson, OH",1020138,2024
39081,"Jefferson, OH",3706700,2024
39083,"Knox, OH",2320555,2024
39085,"Lake, OH",12152688,2024
39087,"Lawrence, OH",1684471,2024
39089,"Licking, OH",8497691,2024
39091,"Logan, OH",2215672,2024
39093,"Lorain, OH",11591666,2024
39095,"Lucas, OH",26009545,2024
39097,"Madison, OH",2282781,2024
39099,"Mahoning, OH",9742263,2024
39101,"Marion, OH",2706215,2024
39103,"Medina, OH",7909477,2024
39105,"Meigs, OH",382265,2024
39107,"Mercer, OH",3102542,2024
39109,"Miami, OH",4661218,2024
39111,"Monroe, OH",930523,2024
39113,"Montgomery, OH",31884143,2024
39115,"Morgan, OH",379666,2024
39117,"Morrow, OH",697347,2024
39119,"Muskingum, OH",4029674,2024
39121,"Noble, OH",466568,2024
39123,"Ottawa, OH",1998793,2024
39125,"Paulding, OH",587288,2024
39127,"Perry, OH",698251,2024
39129,"Pickaway, OH",1939716,2024
39131,"Pike, OH",1158281,2024
39133,"Portage, OH",6662719,2024
39135,"Preble, OH",1188358,2024
39137,"Putnam, OH",1245245,2024
39139,"Richland, OH",4665061,2024
39141,"Ross, OH",3069851,2024
39143,"Sandusky, OH",2989576,2024
39145,"Scioto, OH",2715135,2024
39147,"Seneca, OH",2059295,2024
39149,"Shelby, OH",3227311,2024
39151,"Stark, OH",17756966,2024
39153,"Summit, OH",31733316,2024
39155,"Trumbull, OH",7581251,2024
39157,"Tuscarawas, OH",4033795,2024
39159,"Union, OH",5036135,2024
39161,"Van Wert, OH",1305375,2024
39163,"Vinton, OH",407410,2024
39165,"Warren, OH",14967012,2024
39167,"Washington, OH",3725925,2024
39169,"Wayne, OH",7056118,2024
39171,"Williams, OH",1650478,2024
39173,"Wood, OH",8326275,2024
39175,"Wyandot, OH",1059700,2024
40001,"Adair, OK",457392,2024
40003,"Alfalfa, OK",343174,2024
40005,"Atoka, OK",378768,2024
40007,"Beaver, OK",422184,2024
40009,"Beckham, OK",1121039,2024
40011,"Blaine, OK",1230516,2024
40013,"Bryan, OK",2035380,2024
40015,"Caddo, OK",1013047,2024
40017,"Canadian, OK",7050877,2024
40019,"Carter, OK",3110991,2024
40021,"Cherokee, OK",1501185,2024
40023,"Choctaw, OK",449172,2024
40025,"Cimarron, OK",197547,2024
40027,"Cleveland, OK",9660151,2024
40029,"Coal, OK",250291,2024
40031,"Comanche, OK",5352745,2024
40033,"Cotton, OK",162560,2024
40035,"Craig, OK",459225,2024
40037,"Creek, OK",2197488,2024
40039,"Custer, OK",1498133,2024
40041,"Delaware, OK",1035255,2024
40043,"Dewey, OK",653438,2024
40045,"Ellis, OK",943107,2024
40047,"Garfield, OK",3095702,2024
40049,"Garvin, OK",1740768,2024
40051,"Grady, OK",3634954,2024
40053,"Grant, OK",254093,2024
40055,"Greer, OK",97830,2024
40057,"Harmon, OK",111999,2024
40059,"Harper, OK",254938,2024
40061,"Haskell, OK",344841,2024
40063,"Hughes, OK",726597,2024
40065,"Jackson, OK",1158626,2024
40067,"Jefferson, OK",123928,2024
40069,"Johnston, OK",480197,2024
40071,"Kay, OK",1856105,2024
40073,"Kingfisher, OK",2675889,2024
40075,"Kiowa, OK",191566,2024
40077,"Latimer, OK",251932,2024
40079,"Le Flore, OK",1391369,2024
40081,"Lincoln, OK",770561,2024
40083,"Logan, OK",1007531,2024
40085,"Love, OK",726602,2024
40087,"McClain, OK",1967319,2024
40089,"McCurtain, OK",1349481,2024
40091,"McIntosh, OK",389583,2024
40093,"Major, OK",566264,2024
40095,"Marshall, OK",597041,2024
40097,"Mayes, OK",2136054,2024
40099,"Murray, OK",546422,2024
40101,"Muskogee, OK",2857882,2024
40103,"Noble, OK",639049,2024
40105,"Nowata, OK",204670,2024
40107,"Okfuskee, OK",244533,2024
40109,"Oklahoma, OK",57603238,2024
40111,"Okmulgee, OK",902917,2024
40113,"Osage, OK",1107006,2024
40115,"Ottawa, OK",1118209,2024
40117,"Pawnee, OK",367325,2024
40119,"Payne, OK",3527641,2024
40121,"Pittsburg, OK",1917474,2024
40123,"Pontotoc, OK",2235722,2024
40125,"Pottawatomie, OK",2139848,2024
40127,"Pushmataha, OK",244976,2024
40129,"Roger Mills, OK",387885,2024
40131,"Rogers, OK",3652457,2024
40133,"Seminole, OK",804408,2024
40135,"Sequoyah, OK",736437,2024
40137,"Stephens, OK",2432037,2024
40139,"Texas, OK",2123187,2024
40141,"Tillman, OK",130276,2024
40143,"Tulsa, OK",46528460,2024
40145,"Wagoner, OK",1494243,2024
40147,"Washington, OK",3743470,2024
40149,"Washita, OK",319401,2024
40151,"Woods, OK",615793,2024
40153,"Woodward, OK",1192351,2024
41001,"Baker, OR",659181,2024
41003,"Benton, OR",5064774,2024
41005,"Clackamas, OR",23938822,2024
41007,"Clatsop, OR",2006105,2024
41009,"Columbia, OR",1573562,2024
41011,"Coos, OR",2513157,2024
41013,"Crook, OR",1443018,2024
41015,"Curry, OR",718528,2024
41017,"Deschutes, OR",13055367,2024
41019,"Douglas, OR",4022460,2024
41021,"Gilliam, OR",349322,2024
41023,"Grant, OR",295946,2024
41025,"Harney, OR",382182,2024
41027,"Hood River, OR",1405739,2024
41029,"Jackson, OR",10536558,2024
41031,"Jefferson, OR",881061,2024
41033,"Josephine, OR",3043019,2024
41035,"Klamath, OR",2753034,2024
41037,"Lake, OR",373242,2024
41039,"Lane, OR",18362925,2024
41041,"Lincoln, OR",2128651,2024
41043,"Linn, OR",5398113,2024
41045,"Malheur, OR",1196776,2024
41047,"Marion, OR",18554602,2024
41049,"Morrow, OR",1737025,2024
41051,"Multnomah, OR",72671698,2024
41053,"Polk, OR",2457746,2024
41055,"Sherman, OR",594867,2024
41057,"Tillamook, OR",1128481,2024
41059,"Umatilla, OR",3509938,2024
41061,"Union, OR",1057169,2024
41063,"Wallowa, OR",484792,2024
41065,"Wasco, OR",2013069,2024
41067,"Washington, OR",52860270,2024
41069,"Wheeler, OR",41746,2024
41071,"Yamhill, OR",4012979,2024
42001,"Adams, PA",3626431,2024
42003,"Allegheny, PA",107180697,2024
42005,"Armstrong, PA",2196207,2024
42007,"Beaver, PA",6137813,2024
42009,"Bedford, PA",1508888,2024
42011,"Berks, PA",20884340,2024
42013,"Blair, PA",6307591,2024
42015,"Bradford, PA",5483875,2024
42017,"Bucks, PA",38241897,2024
42019,"Butler, PA",11714428,2024
42021,"Cambria, PA",4885225,2024
42023,"Cameron, PA",199054,2024
42025,"Carbon, PA",2389097,2024
42027,"Centre, PA",9001773,2024
42029,"Chester, PA",49491894,2024
42031,"Clarion, PA",1084922,2024
42033,"Clearfield, PA",3110201,2024
42035,"Clinton, PA",1562949,2024
42037,"Columbia, PA",2594231,2024
42039,"Crawford, PA",2823464,2024
42041,"Cumberland, PA",18344582,2024
42043,"Dauphin, PA",22841095,2024
42045,"Delaware, PA",34058368,2024
42047,"Elk, PA",1342677,2024
42049,"Erie, PA",11733054,2024
42051,"Fayette, PA",4346193,2024
42053,"Forest, PA",211566,2024
42055,"Franklin, PA",6383165,2024
42057,"Fulton, PA",590120,2024
42059,"Greene, PA",3530840,2024
42061,"Huntingdon, PA",1280935,2024
42063,"Indiana, PA",3261115,2024
42065,"Jefferson, PA",1432135,2024
42067,"Juniata, PA",770926,2024
42069,"Lackawanna, PA",10420292,2024
42071,"Lancaster, PA",30749241,2024
42073,"Lawrence, PA",3192358,2024
42075,"Lebanon, PA",6256678,2024
42077,"Lehigh, PA",25441685,2024
42079,"Luzerne, PA",15866759,2024
42081,"Lycoming, PA",6067871,2024
42083,"McKean, PA",1658860,2024
42085,"Mercer, PA",4366035,2024
42087,"Mifflin, PA",1838228,2024
42089,"Monroe, PA",7547807,2024
42091,"Montgomery, PA",90035254,2024
42093,"Montour, PA",2323801,2024
42095,"Northampton, PA",16417928,2024
42097,"Northumberland, PA",3715841,2024
42099,"Perry, PA",1040015,2024
42101,"Philadelphia, PA",109412657,2024
42103,"Pike, PA",1543258,2024
42105,"Potter, PA",838976,2024
42107,"Schuylkill, PA",5001884,2024
42109,"Snyder, PA",1678768,2024
42111,"Somerset, PA",2326047,2024
42113,"Sullivan, PA",285308,2024
42115,"Susquehanna, PA",2181943,2024
42117,"Tioga, PA",1764117,2024
42119,"Union, PA",1948824,2024
42121,"Venango, PA",1687982,2024
42123,"Warren, PA",1311373,2024
42125,"Washington, PA",14875064,2024
42127,"Wayne, PA",2047403,2024
42129,"Westmoreland, PA",15168261,2024
42131,"Wyoming, PA",1423339,2024
42133,"York, PA",22090548,2024
44001,"Bristol, RI",2089480,2024
44003,"Kent, RI",9791443,2024
44005,"Newport, RI",6911489,2024
44007,"Providence, RI",37007696,2024
44009,"Washington, RI",7655213,2024
45001,"Abbeville, SC",626626,2024
45003,"Aiken, SC",7648930,2024
45005,"Allendale, SC",294930,2024
45007,"Anderson, SC",8125127,2024
45009,"Bamberg, SC",378827,2024
45011,"Barnwell, SC",525062,2024
45013,"Beaufort, SC",9962863,2024
45015,"Berkeley, SC",11596144,2024
45017,"Calhoun, SC",701884,2024
45019,"Charleston, SC",39771365,2024
45021,"Cherokee, SC",1824380,2024
45023,"Chester, SC",1382442,2024
45025,"Chesterfield, SC",1397541,2024
45027,"Clarendon, SC",743164,2024
45029,"Colleton, SC",1147463,2024
45031,"Darlington, SC",2651613,2024
45033,"Dillon, SC",792507,2024
45035,"Dorchester, SC",5241010,2024
45037,"Edgefield, SC",678919,2024
45039,"Fairfield, SC",1107537,2024
45041,"Florence, SC",7856131,2024
45043,"Georgetown, SC",3080854,2024
45045,"Greenville, SC",38032534,2024
45047,"Greenwood, SC",3680095,2024
45049,"Hampton, SC",517734,2024
45051,"Horry, SC",17567956,2024
45053,"Jasper, SC",1615980,2024
45055,"Kershaw, SC",2640088,2024
45057,"Lancaster, SC",4224906,2024
45059,"Laurens, SC",2363808,2024
45061,"Lee, SC",383871,2024
45063,"Lexington, SC",15201656,2024
45065,"McCormick, SC",246712,2024
45067,"Marion, SC",700950,2024
45069,"Marlboro, SC",740848,2024
45071,"Newberry, SC",1525680,2024
45073,"Oconee, SC",4094892,2024
45075,"Orangeburg, SC",3075936,2024
45077,"Pickens, SC",4671169,2024
45079,"Richland, SC",29406025,2024
45081,"Saluda, SC",501875,2024
45083,"Spartanburg, SC",18032868,2024
45085,"Sumter, SC",4750520,2024
45087,"Union, SC",711939,2024
45089,"Williamsburg, SC",812060,2024
45091,"York, SC",15071403,2024
46003,"Aurora, SD",115184,2024
46005,"Beadle, SD",937951,2024
46007,"Bennett, SD",112168,2024
46009,"Bon Homme, SD",217179,2024
46011,"Brookings, SD",2358071,2024
46013,"Brown, SD",2410553,2024
46015,"Brule, SD",258917,2024
46017,"Buffalo, SD",74982,2024
46019,"Butte, SD",358503,2024
46021,"Campbell, SD",73078,2024
46023,"Charles Mix, SD",460096,2024
46025,"Clark, SD",250292,2024
46027,"Clay, SD",680369,2024
46029,"Codington, SD",1614051,2024
46031,"Corson, SD",91457,2024
46033,"Custer, SD",305824,2024
46035,"Davison, SD",1339652,2024
46037,"Day, SD",279575,2024
46039,"Deuel, SD",430122,2024
46041,"Dewey, SD",212027,2024
46043,"Douglas, SD",198010,2024
46045,"Edmunds, SD",182989,2024
46047,"Fall River, SD",294091,2024
46049,"Faulk, SD",124847,2024
46051,"Grant, SD",628914,2024
46053,"Gregory, SD",181635,2024
46055,"Haakon, SD",98614,2024
46057,"Hamlin, SD",314648,2024
46059,"Hand, SD",211920,2024
46061,"Hanson, SD",156129,2024
46063,"Harding, SD",71212,2024
46065,"Hughes, SD",1293675,2024
46067,"Hutchinson, SD",415350,2024
46069,"Hyde, SD",136847,2024
46071,"Jackson, SD",83902,2024
46073,"Jerauld, SD",135810,2024
46075,"Jones, SD",64762,2024
46077,"Kingsbury, SD",274986,2024
46079,"Lake, SD",700495,2024
46081,"Lawrence, SD",1413582,2024
46083,"Lincoln, SD",6557607,2024
46085,"Lyman, SD",151430,2024
46087,"McCook, SD",309355,2024
46089,"McPherson, SD",102505,2024
46091,"Marshall, SD",340984,2024
46093,"Meade, SD",999728,2024
46095,"Mellette, SD",55967,2024
46097,"Miner, SD",133410,2024
46099,"Minnehaha, SD",16629966,2024
46101,"Moody, SD",356627,2024
46102,"Oglala Lakota, SD*",345060,2024
46103,"Pennington, SD",6378908,2024
46105,"Perkins, SD",131933,2024
46107,"Potter, SD",106970,2024
46109,"Roberts, SD",421727,2024
46111,"Sanborn, SD",123514,2024
46115,"Spink, SD",402893,2024
46117,"Stanley, SD",138570,2024
46119,"Sully, SD",82800,2024
46121,"Todd, SD",250799,2024
46123,"Tripp, SD",272734,2024
46125,"Turner, SD",465979,2024
46127,"Union, SD",1817614,2024
46129,"Walworth, SD",232464,2024
46135,"Yankton, SD",1401101,2024
46137,"Ziebach, SD",42862,2024
47001,"Anderson, TN",6009989,2024
47003,"Bedford, TN",2361433,2024
47005,"Benton, TN",448450,2024
47007,"Bledsoe, TN",283940,2024
47009,"Blount, TN",7456181,2024
47011,"Bradley, TN",5089918,2024
47013,"Campbell, TN",1111675,2024
47015,"Cannon, TN",328899,2024
47017,"Carroll, TN",768461,2024
47019,"Carter, TN",1183440,2024
47021,"Cheatham, TN",1406748,2024
47023,"Chester, TN",397463,2024
47025,"Claiborne, TN",830755,2024
47027,"Clay, TN",255912,2024
47029,"Cocke, TN",922002,2024
47031,"Coffee, TN",3383843,2024
47033,"Crockett, TN",593584,2024
47035,"Cumberland, TN",2073458,2024
47037,"Davidson, TN",93016890,2024
47039,"Decatur, TN",346868,2024
47041,"DeKalb, TN",747514,2024
47043,"Dickson, TN",2318214,2024
47045,"Dyer, TN",1795862,2024
47047,"Fayette, TN",1559195,2024
47049,"Fentress, TN",599552,2024
47051,"Franklin, TN",1429025,2024
47053,"Gibson, TN",1515088,2024
47055,"Giles, TN",1288536,2024
47057,"Grainger, TN",547389,2024
47059,"Greene, TN",2594683,2024
47061,"Grundy, TN",264694,2024
47063,"Hamblen, TN",3716353,2024
47065,"Hamilton, TN",29365770,2024
47067,"Hancock, TN",96709,2024
47069,"Hardeman, TN",625489,2024
47071,"Hardin, TN",1040358,2024
47073,"Hawkins, TN",1916726,2024
47075,"Haywood, TN",1038312,2024
47077,"Henderson, TN",796728,2024
47079,"Henry, TN",1287446,2024
47081,"Hickman, TN",543768,2024
47083,"Houston, TN",163565,2024
47085,"Humphreys, TN",897413,2024
47087,"Jackson, TN",238912,2024
47089,"Jefferson, TN",1865852,2024
47091,"Johnson, TN",452424,2024
